latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,MONEDA,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,Precio_m2_total
-11.985423852890527,-77.07214948598329,Los Olivos,Lima,150.0,150.0,S/,2.0,5.0,7.0,23.0,2.0,0.0,6mc5y,6mc5y4,6mc5y4j,6mc5y4jg,6mc5y4jgb,6066.666666666668
-12.121136300000002,-76.974858,Santiago de Surco,Lima,821.0,377.0,S/,12.0,3.0,4.0,23.0,3.0,444.0,6mc70,6mc703,6mc703k,6mc703kt,6mc703kt7,6672.3507917174165
-12.06803795570574,-76.94505503484459,La Molina,Lima,320.0,164.0,S/,2.0,3.0,5.0,24.0,2.0,156.0,6mc73,6mc735,6mc7354,6mc73546,6mc73546d,3750.0
-11.8540031253,-77.08773461,Puente Piedra,Lima,196.0,196.0,S/,3.0,4.0,4.0,8.0,1.0,0.0,6mcht,6mchtf,6mchtf4,6mchtf43,6mchtf43m,1756.4846938775509
-11.841245800000001,-77.04457279999998,Carabayllo,Lima,58.0,56.0,S/,0.0,2.0,3.0,6.0,1.0,2.0,6mchw,6mchwu,6mchwu3,6mchwu3g,6mchwu3ge,1810.344827586207
-12.1047739,-77.04313409999997,San Isidro,Lima,310.0,717.0,USD,19.0,5.0,5.0,21.0,4.0,-407.0,6mc5n,6mc5nu,6mc5nu6,6mc5nu6u,6mc5nu6us,28225.8064516129
-12.11944592643235,-76.96838120475464,Santiago de Surco,Lima,1750.0,600.0,S/,18.0,4.0,4.0,28.0,4.0,1150.0,6mc70,6mc709,6mc7099,6mc7099r,6mc7099r4,5071.428571428572
-12.1264775,-77.01730030000002,Miraflores,Lima,412.0,476.0,USD,16.0,4.0,5.0,33.0,3.0,-64.0,6mc5p,6mc5p2,6mc5p2m,6mc5p2mw,6mc5p2mwn,9344.660194174758
-12.121994493101921,-77.0192993883606,Miraflores,Lima,506.0,298.0,USD,8.0,4.0,4.0,44.0,2.0,208.0,6mc5p,6mc5p3,6mc5p3k,6mc5p3k2,6mc5p3k22,8300.395256916996
-12.1067161713,-76.9615502635,Santiago de Surco,Lima,840.0,840.0,S/,19.0,5.0,5.0,18.0,5.0,0.0,6mc70,6mc70s,6mc70sn,6mc70sn3,6mc70sn33,6392.770238095238
-12.214948199999998,-77.00912609999997,Chorrillos,Lima,1150.0,277.0,S/,7.0,4.0,4.0,23.0,3.0,873.0,6mc4x,6mc4x8,6mc4x87,6mc4x87d,6mc4x87dv,2365.217391304348
-12.1006744,-76.96894539999998,Santiago de Surco,Lima,60.0,210.0,USD,4.0,3.0,4.0,23.0,2.0,-150.0,6mc70,6mc70t,6mc70t0,6mc70t0u,6mc70t0um,17033.333333333332
-12.0963327,-77.02807209999997,San Isidro,Lima,330.0,360.0,USD,12.0,3.0,4.0,34.0,3.0,-30.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,18030.303030303032
-12.0782527249,-77.0909031524,San Miguel,Lima,360.0,360.0,S/,12.0,3.0,4.0,27.0,1.0,0.0,6mc5m,6mc5mc,6mc5mc0,6mc5mc0p,6mc5mc0p5,3213.847222222222
-12.0963327,-77.02807209999997,La Molina,Lima,945.0,945.0,USD,19.0,5.0,4.0,20.0,5.0,0.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,5185.185185185185
-12.0988433,-77.01195729999998,San Isidro,Lima,600.0,600.0,S/,18.0,4.0,6.0,34.0,4.0,0.0,6mc5p,6mc5pt,6mc5pt3,6mc5pt3x,6mc5pt3x5,9466.666666666666
-12.1193511,-77.00970799999997,Miraflores,Lima,450.0,450.0,S/,15.0,4.0,5.0,38.0,3.0,0.0,6mc5p,6mc5p9,6mc5p9e,6mc5p9ep,6mc5p9epx,8720.0
-12.0384188,-76.9570269,NoEspecifica,Lima,260.0,244.0,S/,5.0,3.0,4.0,28.0,2.0,16.0,6mc78,6mc78b,6mc78b3,6mc78b3x,6mc78b3x5,1863.7769230769231
-12.124002,-77.0216877,Miraflores,Lima,241.0,477.0,USD,16.0,4.0,5.0,33.0,3.0,-236.0,6mc5p,6mc5p2,6mc5p2f,6mc5p2fs,6mc5p2fs8,11763.485477178423
-12.06439329063381,-77.0571929232788,Breña,Lima,300.0,300.0,S/,9.0,2.0,4.0,41.0,1.0,0.0,6mc5q,6mc5qe,6mc5qe8,6mc5qe8x,6mc5qe8xv,2553.0
-12.0848926,-76.8982746,La Molina,Lima,559.0,275.0,S/,7.0,3.0,4.0,18.0,2.0,284.0,6mc76,6mc760,6mc760h,6mc760h2,6mc760h2k,3631.484794275492
-12.1269798,-76.99908029999997,Santiago de Surco,Lima,223.0,223.0,S/,5.0,3.0,4.0,31.0,2.0,0.0,6mc5p,6mc5pb,6mc5pb6,6mc5pb6g,6mc5pb6gp,5829.596412556053
-12.093163699999998,-76.9347054,La Molina,Lima,1300.0,550.0,USD,17.0,4.0,4.0,20.0,4.0,750.0,6mc71,6mc71q,6mc71q9,6mc71q9b,6mc71q9b5,5653.846153846153
-12.1273883,-77.0243739,Miraflores,Lima,183.0,139.0,S/,1.0,2.0,3.0,49.0,1.0,44.0,6mc5p,6mc5p2,6mc5p22,6mc5p228,6mc5p228f,4721.311475409836
-12.10660052899376,-76.96102659626467,Santiago de Surco,Lima,300.0,265.0,S/,7.0,3.0,4.0,29.0,2.0,35.0,6mc70,6mc70s,6mc70sn,6mc70sn9,6mc70sn9y,7416.666666666668
-12.0476066,-76.9993288,El Agustino,Lima,199.0,170.0,S/,2.0,4.0,8.0,39.0,2.0,29.0,6mc5r,6mc5ry,6mc5ryf,6mc5ryfc,6mc5ryfc9,4316.834170854271
-12.1034024,-76.99960659999998,San Borja,Lima,228.0,315.0,USD,9.0,3.0,5.0,32.0,2.0,-87.0,6mc5p,6mc5pu,6mc5pud,6mc5puds,6mc5pudse,7828.947368421053
-12.0870064,-76.9699854,Santiago de Surco,Lima,267.0,300.0,USD,9.0,3.0,4.0,31.0,2.0,-33.0,6mc70,6mc70x,6mc70x8,6mc70x8h,6mc70x8hj,6816.479400749064
-12.086932699999998,-77.0798915,San Miguel,Lima,135.0,135.0,S/,1.0,3.0,4.0,30.0,2.0,0.0,6mc5n,6mc5np,6mc5np8,6mc5np8h,6mc5np8hs,6048.148148148148
-12.020762300000001,-77.00631229999998,San Juan de Lurigancho,Lima,160.0,160.0,S/,2.0,3.0,6.0,26.0,2.0,0.0,6mc5x,6mc5xe,6mc5xet,6mc5xett,6mc5xetty,4275.0
-11.9891344,-77.00125440000002,San Juan de Lurigancho,Lima,320.0,320.0,S/,10.0,2.0,4.0,17.0,1.0,0.0,6mc5z,6mc5zc,6mc5zc3,6mc5zc3q,6mc5zc3qh,2250.0
-12.118642,-76.9712108,Santiago de Surco,Lima,336.0,336.0,S/,10.0,4.0,4.0,28.0,3.0,0.0,6mc70,6mc703,6mc703z,6mc703z7,6mc703z7b,8044.642857142857
-12.091044495899999,-77.07935084919998,San Miguel,Lima,300.0,300.0,S/,9.0,2.0,3.0,31.0,2.0,0.0,6mc5n,6mc5nn,6mc5nnb,6mc5nnbs,6mc5nnbs8,7580.54
-12.0910518,-76.92279189999998,La Molina,Lima,334.0,326.0,USD,10.0,4.0,4.0,15.0,3.0,8.0,6mc71,6mc71w,6mc71wf,6mc71wfs,6mc71wfs9,7544.910179640718
-12.082531300000001,-77.0408851,San Isidro,Lima,190.0,190.0,S/,3.0,3.0,4.0,29.0,2.0,0.0,6mc5q,6mc5qb,6mc5qbk,6mc5qbkw,6mc5qbkw1,7863.157894736842
-12.013761326219713,-77.05779928465573,San Martín de Porres,Lima,130.0,130.0,S/,1.0,3.0,7.0,17.0,1.0,0.0,6mc5w,6mc5ws,6mc5wsb,6mc5wsbn,6mc5wsbnz,4652.307692307692
-12.31006707629946,-76.84240063356015,Lurín,Lima,252.0,123.0,S/,1.0,2.0,4.0,13.0,2.0,129.0,6mc3g,6mc3gr,6mc3grj,6mc3grj0,6mc3grj0d,3359.476190476191
-12.046887199999999,-76.97725969999998,Santa Anita,Lima,320.0,120.0,S/,1.0,5.0,4.0,15.0,1.0,200.0,6mc72,6mc72q,6mc72qf,6mc72qfv,6mc72qfvg,2406.25
-12.12937254271631,-77.00404186242675,Miraflores,Lima,260.0,260.0,S/,7.0,3.0,4.0,33.0,2.0,0.0,6mc4z,6mc4zx,6mc4zxz,6mc4zxzm,6mc4zxzm7,6057.6923076923085
-12.1062409,-76.97992729999999,San Borja,Lima,350.0,350.0,S/,11.0,3.0,4.0,31.0,3.0,0.0,6mc70,6mc70k,6mc70k0,6mc70k0u,6mc70k0uj,11669.571428571431
-11.994764199999999,-76.7682775,Chaclacayo,Lima,2300.0,450.0,S/,15.0,4.0,4.0,30.0,4.0,1850.0,6mc7v,6mc7v0,6mc7v07,6mc7v07j,6mc7v07j3,1154.7826086956522
-12.0541407,-77.11047020000002,Callao,Lima,199.0,120.0,S/,1.0,2.0,3.0,34.0,1.0,79.0,6mc5m,6mc5mm,6mc5mm9,6mc5mm9g,6mc5mm9ge,4040.2010050251256
-12.0780293,-77.0703949,Pueblo Libre,Lima,235.0,169.0,S/,2.0,2.0,4.0,36.0,1.0,66.0,6mc5q,6mc5q1,6mc5q1r,6mc5q1r0,6mc5q1r03,6378.723404255318
-12.130211599999999,-76.98430979999998,Santiago de Surco,Lima,251.0,250.0,S/,6.0,3.0,4.0,28.0,2.0,1.0,6mc6b,6mc6bp,6mc6bpv,6mc6bpv8,6mc6bpv8r,6470.119521912351
-12.1416088,-76.9918155,Santiago de Surco,Lima,1101.0,735.0,S/,19.0,5.0,5.0,18.0,5.0,366.0,6mc6b,6mc6bj,6mc6bj8,6mc6bj8q,6mc6bj8q0,5144.41416893733
-12.167831859622938,-76.96775960671084,San Juan de Miraflores,Lima,133.0,300.0,S/,9.0,2.0,5.0,31.0,1.0,-167.0,6mc6b,6mc6b8,6mc6b8c,6mc6b8cv,6mc6b8cv1,5491.729323308271
-12.0564758,-77.1108517,Bellavista,Callao,260.0,160.0,S/,2.0,2.0,4.0,34.0,2.0,100.0,6mc5m,6mc5mm,6mc5mm1,6mc5mm1t,6mc5mm1tf,3322.8461538461543
-12.110124263,-77.0368331746,San Isidro,Lima,467.0,467.0,S/,15.0,4.0,5.0,34.0,3.0,0.0,6mc5n,6mc5ng,6mc5ngr,6mc5ngrm,6mc5ngrmr,10767.888650963598
-12.0868237,-76.98759789999998,San Borja,Lima,276.0,276.0,S/,7.0,3.0,4.0,26.0,3.0,0.0,6mc70,6mc70p,6mc70pe,6mc70pem,6mc70pem4,8423.692028985508
-12.082019599999999,-76.928234,La Molina,Lima,1065.0,290.0,USD,8.0,4.0,4.0,19.0,3.0,775.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,2957.7464788732395
-12.7459868,-76.6299265,Asia,Cañete,210.0,210.0,S/,4.0,4.0,4.0,8.0,2.0,0.0,6m9x2,6m9x2p,6m9x2px,6m9x2pxv,6m9x2pxv1,5316.666666666667
-11.936690401690171,-77.06088505263978,Comas,Lima,140.0,140.0,S/,1.0,3.0,5.0,17.0,2.0,0.0,6mchn,6mchn6,6mchn6v,6mchn6vz,6mchn6vzx,3242.857142857143
-12.074399099999999,-76.91689840000002,La Molina,Lima,1800.0,430.0,S/,14.0,4.0,4.0,21.0,4.0,1370.0,6mc73,6mc739,6mc739y,6mc739yv,6mc739yvd,2460.0
-12.2156485,-77.00816139999998,Chorrillos,Lima,1035.0,1035.0,S/,19.0,5.0,4.0,12.0,3.0,0.0,6mc4x,6mc4x8,6mc4x8h,6mc4x8hq,6mc4x8hqe,4057.9710144927535
-12.0853136,-76.92993319999998,La Molina,Lima,502.0,395.0,USD,13.0,4.0,4.0,13.0,3.0,107.0,6mc71,6mc71r,6mc71rv,6mc71rvm,6mc71rvmf,5682.270916334662
-12.1013183,-77.020225,San Isidro,Lima,362.0,362.0,S/,12.0,3.0,4.0,34.0,3.0,0.0,6mc5p,6mc5pm,6mc5pm5,6mc5pm58,6mc5pm58d,6767.955801104972
-12.087532300000001,-76.95227590000002,La Molina,Lima,699.0,510.0,S/,17.0,4.0,4.0,20.0,4.0,189.0,6mc70,6mc70z,6mc70zt,6mc70zt1,6mc70zt14,6649.499284692418
-12.085432052863801,-76.95782045344237,La Molina,Lima,260.0,200.0,USD,4.0,4.0,4.0,18.0,2.0,60.0,6mc70,6mc70z,6mc70zc,6mc70zcj,6mc70zcj2,6057.6923076923085
-12.1840397,-76.9512014,Villa María del Triunfo,Lima,306.0,102.0,S/,0.0,4.0,6.0,15.0,2.0,204.0,6mc68,6mc68v,6mc68vv,6mc68vvy,6mc68vvyg,1170.6666666666667
-12.055958300000002,-77.1165974,Cercado del Callao,Callao,360.0,340.0,S/,11.0,4.0,6.0,50.0,1.0,20.0,6mc5m,6mc5mj,6mc5mjm,6mc5mjm2,6mc5mjm2v,2777.777777777778
-12.123123,-77.013733,Miraflores,Lima,364.0,270.0,USD,7.0,3.0,4.0,33.0,2.0,94.0,6mc5p,6mc5p9,6mc5p90,6mc5p903,6mc5p9039,6875.0
-12.1318556,-76.99102509999999,Santiago de Surco,Lima,300.0,300.0,S/,9.0,3.0,4.0,31.0,2.0,0.0,6mc6b,6mc6bp,6mc6bp2,6mc6bp2y,6mc6bp2yg,5500.0
-12.0959037,-76.92541339999998,La Molina,Lima,450.0,330.0,USD,10.0,4.0,4.0,15.0,3.0,120.0,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,5055.555555555556
-12.1273513,-77.020664,Miraflores,Lima,420.0,235.0,S/,5.0,3.0,4.0,34.0,2.0,185.0,6mc5p,6mc5p2,6mc5p27,6mc5p273,6mc5p2730,6719.047619047618
-12.1111886,-77.03297479999998,Miraflores,Lima,100.0,170.0,USD,2.0,2.0,4.0,41.0,2.0,-70.0,6mc5p,6mc5p5,6mc5p54,6mc5p54r,6mc5p54r1,12425.0
-12.9079000988,-76.5072333894,Asia,Cañete,98.0,98.0,S/,0.0,2.0,3.0,10.0,2.0,0.0,6m9we,6m9we4,6m9we41,6m9we41n,6m9we41nh,12137.816326530612
-12.751503,-76.622392,Asia,Cañete,1000.0,500.0,S/,16.0,5.0,5.0,7.0,3.0,500.0,6m9x2,6m9x2q,6m9x2qt,6m9x2qtm,6m9x2qtm0,2158.0
-12.20979860066463,-77.00526828332826,Chorrillos,Lima,1200.0,290.0,USD,8.0,4.0,4.0,15.0,3.0,910.0,6mc4x,6mc4x9,6mc4x9q,6mc4x9q2,6mc4x9q2z,2595.833333333333
-12.0905566,-77.00993790000003,San Isidro,Lima,360.0,197.0,S/,3.0,3.0,4.0,29.0,2.0,163.0,6mc5p,6mc5pw,6mc5pwg,6mc5pwgp,6mc5pwgp6,11000.0
-12.094844143582758,-76.92590692645872,La Molina,Lima,1000.0,450.0,S/,15.0,4.0,4.0,18.0,4.0,550.0,6mc71,6mc71w,6mc71w0,6mc71w0q,6mc71w0q2,2649.2
-12.0721779884,-77.1018526995,San Miguel,Lima,430.0,430.0,S/,14.0,4.0,6.0,30.0,1.0,0.0,6mc5m,6mc5md,6mc5md2,6mc5md24,6mc5md24k,3523.0279069767444
-11.9712507,-77.06939799999998,Los Olivos,Lima,703.0,200.0,S/,4.0,6.0,8.0,24.0,2.0,503.0,6mc5y,6mc5yh,6mc5yhx,6mc5yhxy,6mc5yhxy2,3086.770981507824
-12.077412400000002,-76.9178708,La Molina,Lima,697.0,327.0,S/,10.0,4.0,4.0,15.0,3.0,370.0,6mc73,6mc739,6mc739q,6mc739q5,6mc739q5g,3925.3945480631282
-12.24075023476629,-76.93133382009886,Villa el Salvador,Lima,140.0,140.0,S/,1.0,3.0,6.0,16.0,1.0,0.0,6mc63,6mc637,6mc637s,6mc637sk,6mc637sk3,1775.0
-12.0772291,-76.9295626,La Molina,Lima,2535.0,402.0,USD,14.0,4.0,4.0,21.0,4.0,2133.0,6mc73,6mc733,6mc733m,6mc733mt,6mc733mt5,3500.0
-12.100866900000002,-77.03478709999997,San Isidro,Lima,575.0,450.0,S/,15.0,4.0,5.0,34.0,3.0,125.0,6mc5p,6mc5pj,6mc5pj0,6mc5pj0g,6mc5pj0gr,9043.478260869566
-12.0780526,-76.92938449999998,La Molina,Lima,464.0,357.0,USD,11.0,4.0,4.0,14.0,3.0,107.0,6mc73,6mc733,6mc733m,6mc733m8,6mc733m8p,5431.034482758621
-12.099597263058,-76.97269858598303,Santiago de Surco,Lima,688.0,554.0,S/,17.0,4.0,5.0,22.0,4.0,134.0,6mc70,6mc70m,6mc70mq,6mc70mq4,6mc70mq4w,5694.186046511629
-12.128979,-77.00414399999998,Miraflores,Lima,325.0,325.0,S/,10.0,3.0,4.0,32.0,2.0,0.0,6mc4z,6mc4zx,6mc4zxz,6mc4zxzr,6mc4zxzr9,6893.6
-12.1116269,-77.03573929999997,Miraflores,Lima,320.0,310.0,S/,9.0,4.0,5.0,35.0,2.0,10.0,6mc5p,6mc5p5,6mc5p50,6mc5p50k,6mc5p50k9,8437.5
-12.082019599999999,-76.928234,La Molina,Lima,1035.0,685.0,USD,18.0,4.0,4.0,21.0,4.0,350.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,4057.9710144927535
-12.087532300000001,-76.9522759,La Molina,Lima,1000.0,406.0,USD,14.0,4.0,4.0,21.0,4.0,594.0,6mc70,6mc70z,6mc70zt,6mc70zt1,6mc70zt14,4200.0
-12.096213653851633,-77.05130909849531,San Isidro,Lima,350.0,359.0,USD,12.0,3.0,4.0,34.0,3.0,-9.0,6mc5n,6mc5nt,6mc5ntu,6mc5ntuy,6mc5ntuyq,10000.0
-11.97175362630414,-76.99649491669922,San Juan de Lurigancho,Lima,180.0,90.0,S/,0.0,3.0,4.0,18.0,1.0,90.0,6mc5z,6mc5zu,6mc5zus,6mc5zusg,6mc5zusg7,2377.777777777778
-12.0828936,-76.9575868,La Molina,Lima,350.0,195.0,S/,3.0,3.0,4.0,19.0,2.0,155.0,6mc72,6mc72b,6mc72b3,6mc72b3h,6mc72b3hn,4457.142857142857
-12.130252800000001,-77.0194453,Miraflores,Lima,400.0,400.0,S/,14.0,3.0,4.0,32.0,3.0,0.0,6mc4z,6mc4zr,6mc4zru,6mc4zru0,6mc4zru0h,8732.5
-12.1349899,-77.002599,Santiago de Surco,Lima,646.0,412.0,S/,14.0,4.0,4.0,25.0,3.0,234.0,6mc4z,6mc4zy,6mc4zyb,6mc4zybk,6mc4zybkt,3148.60681114551
-12.153540199999998,-77.02112220000002,Barranco,Lima,139.0,139.0,S/,1.0,2.0,4.0,40.0,1.0,0.0,6mc4z,6mc4z7,6mc4z7d,6mc4z7db,6mc4z7dbm,3992.805755395683
-12.1027888,-77.05982,Magdalena,Lima,297.0,297.0,USD,8.0,2.0,4.0,44.0,2.0,0.0,6mc5n,6mc5nk,6mc5nky,6mc5nkyb,6mc5nkyb0,8367.003367003366
-12.077280624,-76.902788754,NoEspecifica,Lima,600.0,600.0,S/,18.0,4.0,4.0,30.0,4.0,0.0,6mc76,6mc761,6mc7613,6mc7613h,6mc7613he,8448.883333333333
-11.97837863200773,-76.77725774766846,Chaclacayo,Lima,222.0,172.0,S/,2.0,3.0,4.0,22.0,1.0,50.0,6mc7u,6mc7ug,6mc7ugk,6mc7ugks,6mc7ugksb,3153.153153153153
-12.0910518,-76.92279189999998,La Molina,Lima,317.0,312.0,USD,9.0,4.0,4.0,14.0,3.0,5.0,6mc71,6mc71w,6mc71wf,6mc71wfs,6mc71wfs9,7618.296529968455
-12.0963327,-77.02807209999997,La Molina,Lima,700.0,350.0,USD,11.0,4.0,4.0,14.0,3.0,350.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,6000.0
-12.087376800000001,-76.954876,La Molina,Lima,300.0,280.0,S/,7.0,3.0,4.0,18.0,2.0,20.0,6mc70,6mc70z,6mc70ze,6mc70ze1,6mc70ze1v,7200.0
-12.0785049,-76.9054084,La Molina,Lima,1504.0,430.0,S/,14.0,4.0,4.0,21.0,4.0,1074.0,6mc73,6mc73c,6mc73cp,6mc73cpj,6mc73cpjw,2367.48670212766
-12.09475740708331,-77.0426801951035,San Isidro,Lima,604.0,400.0,USD,14.0,4.0,4.0,41.0,3.0,204.0,6mc5n,6mc5ny,6mc5ny5,6mc5ny5n,6mc5ny5nz,10720.198675496691
-12.1115656,-76.96786439999998,Santiago de Surco,Lima,1256.0,451.0,USD,15.0,4.0,5.0,27.0,4.0,805.0,6mc70,6mc70e,6mc70e1,6mc70e1t,6mc70e1tn,6130.5732484076425
-12.019146899999999,-77.0793304,San Martín de Porres,Lima,136.0,136.0,S/,1.0,3.0,7.0,17.0,1.0,0.0,6mc5w,6mc5w5,6mc5w5b,6mc5w5bx,6mc5w5bx3,3970.5882352941176
-12.082019599999999,-76.928234,NoEspecifica,Lima,500.0,500.0,S/,16.0,5.0,5.0,21.0,4.0,0.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,15047.604
-11.9541477,-77.0570188,Comas,Lima,180.0,180.0,S/,3.0,4.0,8.0,27.0,2.0,0.0,6mc5y,6mc5yx,6mc5yxb,6mc5yxbf,6mc5yxbf1,4960.0
-12.1200574,-76.98395809999998,Santiago de Surco,Lima,400.0,350.0,USD,11.0,4.0,4.0,30.0,2.0,50.0,6mc70,6mc701,6mc701t,6mc701tg,6mc701tgx,9187.5
-12.112257000000001,-76.981716,Santiago de Surco,Lima,165.0,250.0,USD,6.0,3.0,4.0,28.0,2.0,-85.0,6mc70,6mc705,6mc705p,6mc705p8,6mc705p8u,11030.30303030303
-12.093385000000001,-76.92375289999998,La Molina,Lima,380.0,248.0,USD,6.0,3.0,4.0,17.0,2.0,132.0,6mc71,6mc71w,6mc71w3,6mc71w3y,6mc71w3yf,4927.631578947368
-11.775129003845999,-77.186411875282,Ancón,Lima,317.0,185.0,S/,3.0,4.0,4.0,40.0,2.0,132.0,6mcj5,6mcj58,6mcj586,6mcj586s,6mcj586sf,2932.492113564669
-11.8236332,-77.0409746,Carabayllo,Lima,99.0,99.0,S/,0.0,2.0,3.0,6.0,1.0,0.0,6mchw,6mchwz,6mchwzs,6mchwzs6,6mchwzs6r,1861.111111111111
-12.072065527376733,-77.11558530419471,La Perla,Callao,189.0,191.0,S/,3.0,3.0,3.0,41.0,2.0,-2.0,6mc5m,6mc5m4,6mc5m4q,6mc5m4q5,6mc5m4q5h,3981.481481481481
-12.07923080798266,-76.89326194683262,La Molina,Lima,1530.0,180.0,USD,3.0,3.0,4.0,19.0,2.0,1350.0,6mc76,6mc763,6mc7630,6mc76301,6mc763013,3325.0
-12.1417399105,-76.9909732864,Santiago de Surco,Lima,168.0,168.0,S/,2.0,2.0,3.0,28.0,2.0,0.0,6mc6b,6mc6bj,6mc6bj8,6mc6bj8v,6mc6bj8vh,9052.375
-12.0928298,-76.99580689999998,San Borja,Lima,200.0,198.0,USD,3.0,4.0,4.0,34.0,1.0,2.0,6mc5p,6mc5py,6mc5pyt,6mc5pyt6,6mc5pyt65,8400.0
-12.0785011,-76.90542329999998,La Molina,Lima,1504.0,430.0,S/,14.0,4.0,4.0,21.0,4.0,1074.0,6mc73,6mc73c,6mc73cp,6mc73cpj,6mc73cpjt,2367.48670212766
-12.082019599999999,-76.928234,La Molina,Lima,621.0,319.0,S/,9.0,4.0,4.0,14.0,3.0,302.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,3127.214170692432
-12.1124503,-77.0263568,La Molina,Lima,1200.0,450.0,USD,15.0,4.0,4.0,18.0,4.0,750.0,6mc5p,6mc5p4,6mc5p4z,6mc5p4zp,6mc5p4zpg,3208.333333333333
-12.0963327,-77.02807209999997,La Molina,Lima,440.0,330.0,USD,10.0,4.0,4.0,15.0,3.0,110.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,4375.0
-12.1268124251,-77.02932919,Miraflores,Lima,246.0,246.0,S/,6.0,3.0,4.0,50.0,2.0,0.0,6mc5p,6mc5p0,6mc5p0k,6mc5p0ku,6mc5p0kun,6773.235772357723
-12.1102658,-77.00293619999998,San Borja,Lima,450.0,400.0,S/,14.0,5.0,6.0,29.0,3.0,50.0,6mc5p,6mc5pg,6mc5pg2,6mc5pg2h,6mc5pg2ht,6800.0
-12.0847243,-76.9710095,Santiago de Surco,Lima,2508.0,465.0,USD,15.0,4.0,5.0,27.0,4.0,2043.0,6mc72,6mc722,6mc722p,6mc722p3,6mc722p3m,2930.622009569378
-12.338885000000001,-76.8265771,Punta Negra,Lima,500.0,500.0,S/,16.0,6.0,5.0,3.0,4.0,0.0,6mc3g,6mc3gc,6mc3gcb,6mc3gcb8,6mc3gcb8g,929.6
-12.1184581,-76.9893797,Santiago de Surco,Lima,291.0,323.0,USD,10.0,4.0,4.0,28.0,3.0,-32.0,6mc70,6mc701,6mc701f,6mc701fh,6mc701fhc,7817.86941580756
-12.8335607,-76.53545600000002,Asia,Cañete,175.0,175.0,S/,3.0,4.0,4.0,9.0,2.0,0.0,6m9wf,6m9wfr,6m9wfrs,6m9wfrsx,6m9wfrsx4,3800.0
-12.077869,-76.93503609999998,La Molina,Lima,301.0,292.0,USD,8.0,4.0,4.0,19.0,3.0,9.0,6mc73,6mc733,6mc7333,6mc73339,6mc733397,6395.348837209303
-12.3379486309,-76.82150239419998,Punta Hermosa,Lima,139.0,139.0,S/,1.0,2.0,2.0,18.0,2.0,0.0,6mc3g,6mc3gc,6mc3gcu,6mc3gcuq,6mc3gcuq1,4141.928057553957
-12.1270132,-76.98762850000001,Santiago de Surco,Lima,298.0,298.0,S/,8.0,3.0,4.0,31.0,2.0,0.0,6mc70,6mc700,6mc7007,6mc70077,6mc700774,5284.281879194631
-12.103052414612188,-77.0541481394571,San Isidro,Lima,300.0,600.0,USD,18.0,4.0,6.0,34.0,4.0,-300.0,6mc5n,6mc5ns,6mc5nsd,6mc5nsdy,6mc5nsdys,13416.666666666664
-12.0884092,-77.05549769999998,Santiago de Surco,Lima,589.0,452.0,S/,15.0,4.0,5.0,27.0,4.0,137.0,6mc5n,6mc5nx,6mc5nx3,6mc5nx3g,6mc5nx3gu,7724.957555178268
-12.107127285197,-77.04995155334498,San Isidro,Lima,574.0,800.0,S/,19.0,5.0,5.0,21.0,4.0,-226.0,6mc5n,6mc5ne,6mc5nev,6mc5nevy,6mc5nevyv,14459.93031358885
-12.086852499999999,-76.90920279999997,La Molina,Lima,1011.0,390.0,USD,13.0,4.0,4.0,13.0,3.0,621.0,6mc71,6mc71z,6mc71zs,6mc71zsk,6mc71zskv,3981.2067260138483
-12.11113513155946,-76.96290467451377,Santiago de Surco,Lima,396.0,234.0,USD,5.0,3.0,4.0,31.0,2.0,162.0,6mc70,6mc70e,6mc70ej,6mc70ejr,6mc70ejrd,5877.525252525253
-11.984969699999999,-77.06974819999998,Los Olivos,Lima,174.0,174.0,S/,2.0,5.0,7.0,23.0,2.0,0.0,6mc5y,6mc5y4,6mc5y4p,6mc5y4pw,6mc5y4pw2,5632.183908045977
-15.875906699999998,-74.1732662,San Antonio,Cañete,313.0,280.0,S/,7.0,5.0,5.0,5.0,4.0,33.0,6m5m8,6m5m8j,6m5m8ju,6m5m8jus,6m5m8jusj,6047.124600638977
-12.09754213193332,-77.05076029571978,San Isidro,Lima,588.0,417.0,USD,14.0,4.0,4.0,41.0,3.0,171.0,6mc5n,6mc5nt,6mc5ntt,6mc5nttq,6mc5nttqe,7738.095238095238
-12.831944400000001,-76.53861110000003,Asia,Cañete,180.0,180.0,S/,3.0,4.0,4.0,9.0,2.0,0.0,6m9x4,6m9x42,6m9x424,6m9x4242,6m9x42429,4444.444444444444
